step,vx_cmd,vx_actual,LF,RF,LH,RH,roll,pitch
551,0.6,0.7910639961146345,0,0,1,0,-0.010298118141595135,0.00937502622024107
552,0.6,0.8031340003780578,1,0,1,0,-0.0259635025728773,0.014568165195923764
553,0.6,0.7817092745781458,1,0,1,1,-0.03742013360225127,0.020134982655736905
554,0.6,0.8062939013446789,1,0,1,1,-0.042698536253892035,0.025763357680089017
555,0.6,0.8431674336121874,1,0,1,1,-0.04753195371158232,0.02487752394834289
556,0.6,0.8688520999725693,1,0,0,1,-0.05120021328347121,0.01956506406565966
557,0.6,0.8516912526452886,1,0,0,1,-0.04907471146813699,0.01006941642263554
558,0.6,0.830866018160785,1,0,0,1,-0.042513182233490265,0.0010386460016050243
559,0.6,0.7964738657009406,1,0,0,1,-0.033953403970793355,-0.004688616947803175
560,0.6,0.768234941396553,1,0,0,1,-0.026290774502613964,-0.007350019592611096
561,0.6,0.7402773159264021,1,0,0,1,-0.023263449102899403,-0.00635092297972634
562,0.6,0.7591557359271903,1,0,0,1,-0.027741426594947466,-0.00282933314227592
563,0.6,0.7489644287201266,1,0,0,1,-0.03374069983026496,0.0016031250626384423
564,0.6,0.7664117545065136,1,0,0,1,-0.039309819954590756,0.006990106812886653
565,0.6,0.7787001995825525,1,0,0,1,-0.044429499108356835,0.013045165844714655
566,0.6,0.7661062003234911,1,0,0,1,-0.0507521765341548,0.02261061628052323
